path,s_X,s_Y,e_X,e_Y
/opt/ml/input/data/train/images/003190_female_Asian_19/mask4.jpg,93,144,289,417
/opt/ml/input/data/train/images/003190_female_Asian_19/normal.jpg,89,145,270,399
/opt/ml/input/data/train/images/003190_female_Asian_19/mask5.jpg,91,146,290,433
/opt/ml/input/data/train/images/003190_female_Asian_19/incorrect_mask.jpg,98,159,279,416
/opt/ml/input/data/train/images/003190_female_Asian_19/mask3.jpg,96,137,293,424
/opt/ml/input/data/train/images/003190_female_Asian_19/mask2.jpg,93,149,278,414
/opt/ml/input/data/train/images/003191_female_Asian_18/mask1.jpg,91,140,281,394
/opt/ml/input/data/train/images/003191_female_Asian_18/mask4.jpg,91,122,294,431
/opt/ml/input/data/train/images/003191_female_Asian_18/normal.jpg,83,128,271,373
/opt/ml/input/data/train/images/003191_female_Asian_18/mask5.jpg,89,140,279,366
/opt/ml/input/data/train/images/003191_female_Asian_18/incorrect_mask.jpg,79,154,271,424
/opt/ml/input/data/train/images/003191_female_Asian_18/mask3.jpg,79,148,280,405
/opt/ml/input/data/train/images/003191_female_Asian_18/mask2.jpg,88,151,271,411
/opt/ml/input/data/train/images/003192_female_Asian_19/mask1.jpg,89,181,282,426
/opt/ml/input/data/train/images/003192_female_Asian_19/mask4.jpg,92,150,286,411
/opt/ml/input/data/train/images/003192_female_Asian_19/normal.jpg,102,162,286,405
/opt/ml/input/data/train/images/003192_female_Asian_19/mask5.jpg,92,177,282,423
/opt/ml/input/data/train/images/003192_female_Asian_19/incorrect_mask.jpg,93,174,286,429
/opt/ml/input/data/train/images/003192_female_Asian_19/mask3.jpg,88,167,282,417
/opt/ml/input/data/train/images/003192_female_Asian_19/mask2.jpg,90,173,289,440
/opt/ml/input/data/train/images/003193_female_Asian_19/mask1.jpg,96,169,266,403
/opt/ml/input/data/train/images/003193_female_Asian_19/mask4.jpg,103,177,268,401
/opt/ml/input/data/train/images/003193_female_Asian_19/normal.jpg,91,148,272,410
/opt/ml/input/data/train/images/003193_female_Asian_19/mask5.jpg,106,182,277,409
/opt/ml/input/data/train/images/003193_female_Asian_19/incorrect_mask.jpg,95,163,273,408
/opt/ml/input/data/train/images/003193_female_Asian_19/mask3.jpg,92,171,272,430
/opt/ml/input/data/train/images/003193_female_Asian_19/mask2.jpg,92,168,272,415
/opt/ml/input/data/train/images/003194_female_Asian_20/mask1.jpg,91,149,289,425
/opt/ml/input/data/train/images/003194_female_Asian_20/mask4.jpg,94,167,284,413
/opt/ml/input/data/train/images/003194_female_Asian_20/normal.jpg,99,139,287,385
/opt/ml/input/data/train/images/003194_female_Asian_20/mask5.jpg,84,159,280,414
/opt/ml/input/data/train/images/003194_female_Asian_20/incorrect_mask.jpg,86,145,283,407
/opt/ml/input/data/train/images/003194_female_Asian_20/mask3.jpg,104,159,302,404
/opt/ml/input/data/train/images/003194_female_Asian_20/mask2.jpg,93,142,287,435
/opt/ml/input/data/train/images/003195_female_Asian_19/mask1.jpg,104,167,285,398
/opt/ml/input/data/train/images/003195_female_Asian_19/mask4.jpg,98,127,283,374
/opt/ml/input/data/train/images/003195_female_Asian_19/normal.jpg,97,155,271,385
/opt/ml/input/data/train/images/003195_female_Asian_19/mask5.jpg,97,131,287,383
/opt/ml/input/data/train/images/003195_female_Asian_19/incorrect_mask.jpg,104,168,278,400
/opt/ml/input/data/train/images/003195_female_Asian_19/mask3.jpg,96,130,295,413
/opt/ml/input/data/train/images/003195_female_Asian_19/mask2.jpg,106,187,280,429
/opt/ml/input/data/train/images/003196_female_Asian_20/mask1.jpg,107,150,294,390
/opt/ml/input/data/train/images/003196_female_Asian_20/mask4.jpg,90,142,288,412
/opt/ml/input/data/train/images/003196_female_Asian_20/normal.jpg,102,138,279,383
/opt/ml/input/data/train/images/003196_female_Asian_20/mask5.jpg,98,150,288,404
/opt/ml/input/data/train/images/003196_female_Asian_20/incorrect_mask.jpg,98,145,285,430
/opt/ml/input/data/train/images/003196_female_Asian_20/mask3.jpg,106,141,293,390
/opt/ml/input/data/train/images/003196_female_Asian_20/mask2.jpg,100,157,282,422
/opt/ml/input/data/train/images/003197_female_Asian_19/mask1.jpg,82,121,289,419
/opt/ml/input/data/train/images/003197_female_Asian_19/mask4.jpg,104,131,300,431
/opt/ml/input/data/train/images/003197_female_Asian_19/normal.jpg,95,129,288,390
/opt/ml/input/data/train/images/003197_female_Asian_19/mask5.jpg,90,109,297,368
/opt/ml/input/data/train/images/003197_female_Asian_19/incorrect_mask.jpg,86,160,282,431
/opt/ml/input/data/train/images/003197_female_Asian_19/mask3.jpg,86,144,283,429
/opt/ml/input/data/train/images/003197_female_Asian_19/mask2.jpg,86,138,287,429
/opt/ml/input/data/train/images/003198_female_Asian_19/mask1.jpg,97,147,286,414
/opt/ml/input/data/train/images/003198_female_Asian_19/mask4.jpg,92,149,277,407
/opt/ml/input/data/train/images/003198_female_Asian_19/normal.jpg,91,151,278,395
/opt/ml/input/data/train/images/003198_female_Asian_19/mask5.jpg,91,147,285,383
/opt/ml/input/data/train/images/003198_female_Asian_19/incorrect_mask.jpg,97,164,284,431
/opt/ml/input/data/train/images/003198_female_Asian_19/mask3.jpg,102,165,285,415
/opt/ml/input/data/train/images/003198_female_Asian_19/mask2.jpg,93,155,285,429
/opt/ml/input/data/train/images/003199_female_Asian_20/mask1.jpg,127,183,280,412
/opt/ml/input/data/train/images/003199_female_Asian_20/mask4.jpg,82,164,296,448
/opt/ml/input/data/train/images/003199_female_Asian_20/normal.jpg,90,118,298,386
/opt/ml/input/data/train/images/003199_female_Asian_20/mask5.jpg,85,159,289,378
/opt/ml/input/data/train/images/003199_female_Asian_20/incorrect_mask.jpg,85,187,293,464
/opt/ml/input/data/train/images/003199_female_Asian_20/mask3.jpg,101,169,301,440
/opt/ml/input/data/train/images/003199_female_Asian_20/mask2.jpg,99,165,291,425
/opt/ml/input/data/train/images/003200_female_Asian_20/mask1.jpg,102,145,288,416
/opt/ml/input/data/train/images/003200_female_Asian_20/mask4.jpg,76,157,275,452
/opt/ml/input/data/train/images/003200_female_Asian_20/normal.jpg,99,124,278,371
/opt/ml/input/data/train/images/003200_female_Asian_20/mask5.jpg,68,109,293,385
/opt/ml/input/data/train/images/003200_female_Asian_20/incorrect_mask.jpg,108,148,289,422
/opt/ml/input/data/train/images/003200_female_Asian_20/mask3.jpg,81,115,291,402
/opt/ml/input/data/train/images/003200_female_Asian_20/mask2.jpg,121,164,279,418
/opt/ml/input/data/train/images/003220_female_Asian_20/mask1.jpg,103,179,300,480
/opt/ml/input/data/train/images/003220_female_Asian_20/mask4.jpg,112,164,304,435
/opt/ml/input/data/train/images/003220_female_Asian_20/normal.jpg,116,215,299,451
/opt/ml/input/data/train/images/003220_female_Asian_20/mask5.jpg,104,152,295,431
/opt/ml/input/data/train/images/003220_female_Asian_20/incorrect_mask.jpg,111,182,293,415
/opt/ml/input/data/train/images/003220_female_Asian_20/mask3.jpg,107,150,304,436
/opt/ml/input/data/train/images/003220_female_Asian_20/mask2.jpg,129,210,298,440
/opt/ml/input/data/train/images/003222_female_Asian_20/mask1.jpg,146,202,293,406
/opt/ml/input/data/train/images/003222_female_Asian_20/mask4.jpg,123,161,285,394
/opt/ml/input/data/train/images/003222_female_Asian_20/normal.jpg,122,176,286,397
/opt/ml/input/data/train/images/003222_female_Asian_20/mask5.jpg,121,155,291,398
/opt/ml/input/data/train/images/003222_female_Asian_20/incorrect_mask.jpg,129,197,277,404
/opt/ml/input/data/train/images/003222_female_Asian_20/mask3.jpg,134,223,280,425
/opt/ml/input/data/train/images/003222_female_Asian_20/mask2.jpg,126,209,278,411
/opt/ml/input/data/train/images/003223_female_Asian_18/mask1.jpg,132,169,309,397
/opt/ml/input/data/train/images/003223_female_Asian_18/mask4.jpg,120,193,283,391
/opt/ml/input/data/train/images/003223_female_Asian_18/normal.jpg,104,165,278,373
/opt/ml/input/data/train/images/003223_female_Asian_18/mask5.jpg,115,163,297,393
/opt/ml/input/data/train/images/003223_female_Asian_18/incorrect_mask.jpg,112,178,283,379
/opt/ml/input/data/train/images/003223_female_Asian_18/mask3.jpg,116,175,294,362
/opt/ml/input/data/train/images/003223_female_Asian_18/mask2.jpg,135,201,293,386
/opt/ml/input/data/train/images/003224_female_Asian_19/mask1.jpg,121,150,269,362
/opt/ml/input/data/train/images/003224_female_Asian_19/mask4.jpg,131,135,285,341
/opt/ml/input/data/train/images/003224_female_Asian_19/normal.jpg,116,147,267,355
/opt/ml/input/data/train/images/003224_female_Asian_19/mask5.jpg,124,151,276,351
/opt/ml/input/data/train/images/003224_female_Asian_19/incorrect_mask.jpg,138,151,285,374
/opt/ml/input/data/train/images/003224_female_Asian_19/mask3.jpg,109,108,272,324
/opt/ml/input/data/train/images/003224_female_Asian_19/mask2.jpg,105,159,258,370
/opt/ml/input/data/train/images/003225_female_Asian_20/mask1.jpg,114,178,257,381
/opt/ml/input/data/train/images/003225_female_Asian_20/mask4.jpg,119,158,264,370
/opt/ml/input/data/train/images/003225_female_Asian_20/normal.jpg,135,179,275,373
/opt/ml/input/data/train/images/003225_female_Asian_20/mask5.jpg,130,163,276,382
/opt/ml/input/data/train/images/003225_female_Asian_20/incorrect_mask.jpg,132,190,268,381
/opt/ml/input/data/train/images/003225_female_Asian_20/mask3.jpg,115,161,264,373
/opt/ml/input/data/train/images/003225_female_Asian_20/mask2.jpg,133,168,272,366
/opt/ml/input/data/train/images/003226_female_Asian_20/mask1.jpg,136,159,290,373
/opt/ml/input/data/train/images/003226_female_Asian_20/mask4.jpg,119,157,277,361
/opt/ml/input/data/train/images/003226_female_Asian_20/normal.jpg,139,182,286,389
/opt/ml/input/data/train/images/003226_female_Asian_20/mask5.jpg,119,160,272,375
/opt/ml/input/data/train/images/003226_female_Asian_20/incorrect_mask.jpg,134,158,298,371
/opt/ml/input/data/train/images/003226_female_Asian_20/mask3.jpg,131,150,284,350
/opt/ml/input/data/train/images/003226_female_Asian_20/mask2.jpg,124,132,287,344
/opt/ml/input/data/train/images/003227_female_Asian_19/mask1.jpg,123,173,276,372
/opt/ml/input/data/train/images/003227_female_Asian_19/mask4.jpg,117,167,277,344
/opt/ml/input/data/train/images/003227_female_Asian_19/normal.jpg,118,182,262,366
/opt/ml/input/data/train/images/003227_female_Asian_19/mask5.jpg,139,167,291,352
/opt/ml/input/data/train/images/003227_female_Asian_19/incorrect_mask.jpg,118,175,265,358
/opt/ml/input/data/train/images/003227_female_Asian_19/mask3.jpg,142,175,297,361
/opt/ml/input/data/train/images/003227_female_Asian_19/mask2.jpg,119,182,273,353
/opt/ml/input/data/train/images/003228_female_Asian_19/mask1.jpg,120,162,269,367
/opt/ml/input/data/train/images/003228_female_Asian_19/mask4.jpg,117,147,275,366
/opt/ml/input/data/train/images/003228_female_Asian_19/normal.jpg,120,161,269,356
/opt/ml/input/data/train/images/003228_female_Asian_19/mask5.jpg,130,149,289,357
/opt/ml/input/data/train/images/003228_female_Asian_19/incorrect_mask.jpg,142,190,284,381
/opt/ml/input/data/train/images/003228_female_Asian_19/mask3.jpg,111,148,271,361
/opt/ml/input/data/train/images/003228_female_Asian_19/mask2.jpg,122,174,271,374
/opt/ml/input/data/train/images/003231_female_Asian_19/mask1.jpg,124,149,255,359
/opt/ml/input/data/train/images/003231_female_Asian_19/mask4.jpg,144,143,290,350
/opt/ml/input/data/train/images/003231_female_Asian_19/normal.jpg,141,193,270,363
/opt/ml/input/data/train/images/003231_female_Asian_19/mask5.jpg,119,184,260,373
/opt/ml/input/data/train/images/003231_female_Asian_19/incorrect_mask.jpg,118,137,262,348
/opt/ml/input/data/train/images/003231_female_Asian_19/mask3.jpg,111,131,267,349
/opt/ml/input/data/train/images/003231_female_Asian_19/mask2.jpg,115,153,259,355
/opt/ml/input/data/train/images/003233_female_Asian_19/mask1.jpg,131,201,274,426
/opt/ml/input/data/train/images/003233_female_Asian_19/mask4.jpg,121,160,283,403
/opt/ml/input/data/train/images/003233_female_Asian_19/normal.jpg,116,177,267,383
/opt/ml/input/data/train/images/003233_female_Asian_19/mask5.jpg,146,206,293,415
/opt/ml/input/data/train/images/003233_female_Asian_19/incorrect_mask.jpg,140,158,292,393
/opt/ml/input/data/train/images/003233_female_Asian_19/mask3.jpg,132,196,285,383
/opt/ml/input/data/train/images/003233_female_Asian_19/mask2.jpg,125,156,283,404
/opt/ml/input/data/train/images/003234_female_Asian_20/mask1.jpg,119,187,267,412
/opt/ml/input/data/train/images/003234_female_Asian_20/mask4.jpg,114,184,262,391
/opt/ml/input/data/train/images/003234_female_Asian_20/normal.jpg,119,156,266,357
/opt/ml/input/data/train/images/003234_female_Asian_20/mask5.jpg,102,164,257,396
/opt/ml/input/data/train/images/003234_female_Asian_20/incorrect_mask.jpg,115,166,266,373
/opt/ml/input/data/train/images/003234_female_Asian_20/mask3.jpg,117,220,249,384
/opt/ml/input/data/train/images/003234_female_Asian_20/mask2.jpg,113,165,260,386
/opt/ml/input/data/train/images/003235_female_Asian_20/mask1.jpg,97,135,287,387
/opt/ml/input/data/train/images/003235_female_Asian_20/mask4.jpg,110,149,293,408
/opt/ml/input/data/train/images/003235_female_Asian_20/normal.jpg,109,156,268,374
/opt/ml/input/data/train/images/003235_female_Asian_20/mask5.jpg,102,195,265,415
/opt/ml/input/data/train/images/003235_female_Asian_20/incorrect_mask.jpg,107,158,276,401
/opt/ml/input/data/train/images/003235_female_Asian_20/mask3.jpg,104,158,271,369
/opt/ml/input/data/train/images/003235_female_Asian_20/mask2.jpg,92,166,266,404
/opt/ml/input/data/train/images/003237_female_Asian_19/mask1.jpg,81,134,241,343
/opt/ml/input/data/train/images/003237_female_Asian_19/mask4.jpg,78,117,251,358
/opt/ml/input/data/train/images/003237_female_Asian_19/normal.jpg,76,148,231,362
/opt/ml/input/data/train/images/003237_female_Asian_19/mask5.jpg,76,127,245,351
/opt/ml/input/data/train/images/003237_female_Asian_19/incorrect_mask.jpg,91,116,254,355
/opt/ml/input/data/train/images/003237_female_Asian_19/mask3.jpg,78,109,252,345
/opt/ml/input/data/train/images/003237_female_Asian_19/mask2.jpg,105,138,265,368
/opt/ml/input/data/train/images/003238_female_Asian_20/mask1.jpg,70,90,264,385
/opt/ml/input/data/train/images/003238_female_Asian_20/mask4.jpg,70,101,268,391
/opt/ml/input/data/train/images/003238_female_Asian_20/normal.jpg,97,108,266,342
/opt/ml/input/data/train/images/003238_female_Asian_20/mask5.jpg,67,94,264,378
/opt/ml/input/data/train/images/003238_female_Asian_20/incorrect_mask.jpg,93,146,259,365
/opt/ml/input/data/train/images/003238_female_Asian_20/mask3.jpg,64,77,256,350
/opt/ml/input/data/train/images/003238_female_Asian_20/mask2.jpg,65,79,275,378
/opt/ml/input/data/train/images/003239_female_Asian_20/mask1.jpg,74,101,249,349
/opt/ml/input/data/train/images/003239_female_Asian_20/mask4.jpg,82,122,248,344
/opt/ml/input/data/train/images/003239_female_Asian_20/normal.jpg,96,104,262,323
/opt/ml/input/data/train/images/003239_female_Asian_20/mask5.jpg,91,106,279,317
/opt/ml/input/data/train/images/003239_female_Asian_20/incorrect_mask.jpg,101,101,276,357
/opt/ml/input/data/train/images/003239_female_Asian_20/mask3.jpg,77,107,260,356
/opt/ml/input/data/train/images/003239_female_Asian_20/mask2.jpg,90,93,278,371
/opt/ml/input/data/train/images/003241_female_Asian_20/mask1.jpg,83,124,264,374
/opt/ml/input/data/train/images/003241_female_Asian_20/mask4.jpg,71,113,267,399
/opt/ml/input/data/train/images/003241_female_Asian_20/normal.jpg,105,138,260,344
/opt/ml/input/data/train/images/003241_female_Asian_20/mask5.jpg,81,95,279,367
/opt/ml/input/data/train/images/003241_female_Asian_20/incorrect_mask.jpg,121,112,283,351
/opt/ml/input/data/train/images/003241_female_Asian_20/mask3.jpg,79,119,254,364
/opt/ml/input/data/train/images/003241_female_Asian_20/mask2.jpg,95,130,268,366
/opt/ml/input/data/train/images/003242_female_Asian_20/mask1.jpg,87,116,270,380
/opt/ml/input/data/train/images/003242_female_Asian_20/mask4.jpg,76,126,264,385
/opt/ml/input/data/train/images/003242_female_Asian_20/normal.jpg,83,107,259,338
/opt/ml/input/data/train/images/003242_female_Asian_20/mask5.jpg,90,123,275,361
/opt/ml/input/data/train/images/003242_female_Asian_20/incorrect_mask.jpg,95,95,274,352
/opt/ml/input/data/train/images/003242_female_Asian_20/mask3.jpg,87,126,265,386
/opt/ml/input/data/train/images/003242_female_Asian_20/mask2.jpg,82,144,263,391
/opt/ml/input/data/train/images/003243_female_Asian_19/mask1.jpg,96,119,269,377
/opt/ml/input/data/train/images/003243_female_Asian_19/mask4.jpg,107,100,271,351
/opt/ml/input/data/train/images/003243_female_Asian_19/normal.jpg,92,132,244,338
/opt/ml/input/data/train/images/003243_female_Asian_19/mask5.jpg,80,105,262,351
/opt/ml/input/data/train/images/003243_female_Asian_19/incorrect_mask.jpg,105,116,267,349
/opt/ml/input/data/train/images/003243_female_Asian_19/mask3.jpg,102,123,265,343
/opt/ml/input/data/train/images/003243_female_Asian_19/mask2.jpg,91,108,252,354
/opt/ml/input/data/train/images/003245_female_Asian_19/mask1.jpg,95,98,261,341
/opt/ml/input/data/train/images/003245_female_Asian_19/mask4.jpg,95,92,278,362
/opt/ml/input/data/train/images/003245_female_Asian_19/normal.jpg,114,98,263,302
/opt/ml/input/data/train/images/003245_female_Asian_19/mask5.jpg,105,90,273,304
/opt/ml/input/data/train/images/003245_female_Asian_19/incorrect_mask.jpg,92,99,264,351
/opt/ml/input/data/train/images/003245_female_Asian_19/mask3.jpg,111,115,275,356
/opt/ml/input/data/train/images/003245_female_Asian_19/mask2.jpg,83,122,259,379
/opt/ml/input/data/train/images/003246_female_Asian_19/mask1.jpg,124,96,281,314
/opt/ml/input/data/train/images/003246_female_Asian_19/mask4.jpg,102,95,263,318
/opt/ml/input/data/train/images/003246_female_Asian_19/normal.jpg,112,50,291,285
/opt/ml/input/data/train/images/003246_female_Asian_19/mask5.jpg,99,116,258,330
/opt/ml/input/data/train/images/003246_female_Asian_19/incorrect_mask.jpg,72,48,258,301
/opt/ml/input/data/train/images/003246_female_Asian_19/mask3.jpg,108,94,271,308
/opt/ml/input/data/train/images/003246_female_Asian_19/mask2.jpg,96,70,260,312
/opt/ml/input/data/train/images/003248_female_Asian_20/mask1.jpg,99,104,272,322
/opt/ml/input/data/train/images/003248_female_Asian_20/mask4.jpg,79,114,251,341
/opt/ml/input/data/train/images/003248_female_Asian_20/normal.jpg,95,118,257,315
/opt/ml/input/data/train/images/003248_female_Asian_20/mask5.jpg,79,132,262,340
/opt/ml/input/data/train/images/003248_female_Asian_20/incorrect_mask.jpg,80,112,272,363
/opt/ml/input/data/train/images/003248_female_Asian_20/mask3.jpg,97,104,291,364
/opt/ml/input/data/train/images/003248_female_Asian_20/mask2.jpg,78,124,266,379
/opt/ml/input/data/train/images/003259_female_Asian_20/mask1.jpg,112,104,289,366
/opt/ml/input/data/train/images/003259_female_Asian_20/mask4.jpg,92,129,283,406
/opt/ml/input/data/train/images/003259_female_Asian_20/normal.jpg,114,106,296,347
/opt/ml/input/data/train/images/003259_female_Asian_20/mask5.jpg,101,114,290,392
/opt/ml/input/data/train/images/003259_female_Asian_20/incorrect_mask.jpg,106,115,285,375
/opt/ml/input/data/train/images/003259_female_Asian_20/mask3.jpg,109,151,287,409
/opt/ml/input/data/train/images/003259_female_Asian_20/mask2.jpg,114,94,301,375
/opt/ml/input/data/train/images/003264_female_Asian_19/mask1.jpg,91,66,292,324
/opt/ml/input/data/train/images/003264_female_Asian_19/mask4.jpg,94,107,305,396
/opt/ml/input/data/train/images/003264_female_Asian_19/normal.jpg,93,92,295,361
/opt/ml/input/data/train/images/003264_female_Asian_19/mask5.jpg,92,115,290,354
/opt/ml/input/data/train/images/003264_female_Asian_19/incorrect_mask.jpg,90,110,297,371
/opt/ml/input/data/train/images/003264_female_Asian_19/mask3.jpg,84,87,288,341
/opt/ml/input/data/train/images/003264_female_Asian_19/mask2.jpg,101,105,291,358
/opt/ml/input/data/train/images/003265_female_Asian_20/mask1.jpg,104,82,289,319
/opt/ml/input/data/train/images/003265_female_Asian_20/mask4.jpg,100,96,284,348
/opt/ml/input/data/train/images/003265_female_Asian_20/normal.jpg,106,123,287,357
/opt/ml/input/data/train/images/003265_female_Asian_20/mask5.jpg,94,99,300,371
/opt/ml/input/data/train/images/003265_female_Asian_20/incorrect_mask.jpg,106,128,283,369
/opt/ml/input/data/train/images/003265_female_Asian_20/mask3.jpg,101,101,300,382
/opt/ml/input/data/train/images/003265_female_Asian_20/mask2.jpg,100,104,285,385
/opt/ml/input/data/train/images/003266_female_Asian_20/mask1.jpg,84,95,289,327
/opt/ml/input/data/train/images/003266_female_Asian_20/mask4.jpg,87,86,294,389
/opt/ml/input/data/train/images/003266_female_Asian_20/normal.jpg,104,104,292,342
/opt/ml/input/data/train/images/003266_female_Asian_20/mask5.jpg,84,85,299,325
/opt/ml/input/data/train/images/003266_female_Asian_20/incorrect_mask.jpg,102,75,293,384
/opt/ml/input/data/train/images/003266_female_Asian_20/mask3.jpg,88,134,294,398
/opt/ml/input/data/train/images/003266_female_Asian_20/mask2.jpg,107,95,293,381
/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,114,107,280,337
/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,99,104,272,361
/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,100,128,265,340
/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg,102,111,279,363
/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,117,116,275,349
/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,111,89,292,336
/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,101,91,273,331
/opt/ml/input/data/train/images/003268_female_Asian_20/mask1.jpg,87,143,286,426
/opt/ml/input/data/train/images/003268_female_Asian_20/mask4.jpg,84,82,297,383
/opt/ml/input/data/train/images/003268_female_Asian_20/normal.jpg,106,183,278,406
/opt/ml/input/data/train/images/003268_female_Asian_20/mask5.jpg,92,88,297,370
/opt/ml/input/data/train/images/003268_female_Asian_20/incorrect_mask.jpg,87,128,291,396
/opt/ml/input/data/train/images/003268_female_Asian_20/mask3.jpg,102,133,283,375
/opt/ml/input/data/train/images/003268_female_Asian_20/mask2.jpg,107,150,279,376
/opt/ml/input/data/train/images/003269_female_Asian_19/mask1.jpg,101,93,260,318
/opt/ml/input/data/train/images/003269_female_Asian_19/mask4.jpg,115,87,267,297
/opt/ml/input/data/train/images/003269_female_Asian_19/normal.jpg,123,115,261,310
/opt/ml/input/data/train/images/003269_female_Asian_19/mask5.jpg,105,112,253,309
/opt/ml/input/data/train/images/003269_female_Asian_19/incorrect_mask.jpg,119,95,261,295
/opt/ml/input/data/train/images/003269_female_Asian_19/mask3.jpg,107,65,259,275
/opt/ml/input/data/train/images/003269_female_Asian_19/mask2.jpg,115,95,260,300
/opt/ml/input/data/train/images/003270_female_Asian_19/mask1.jpg,101,144,263,347
/opt/ml/input/data/train/images/003270_female_Asian_19/mask4.jpg,97,110,266,335
/opt/ml/input/data/train/images/003270_female_Asian_19/normal.jpg,113,128,260,317
/opt/ml/input/data/train/images/003270_female_Asian_19/mask5.jpg,103,128,259,319
/opt/ml/input/data/train/images/003270_female_Asian_19/incorrect_mask.jpg,129,125,268,298
/opt/ml/input/data/train/images/003270_female_Asian_19/mask3.jpg,111,130,261,325
/opt/ml/input/data/train/images/003270_female_Asian_19/mask2.jpg,110,91,259,278
/opt/ml/input/data/train/images/003272_female_Asian_19/mask1.jpg,93,131,282,380
/opt/ml/input/data/train/images/003272_female_Asian_19/mask4.jpg,90,102,303,402
/opt/ml/input/data/train/images/003272_female_Asian_19/normal.jpg,84,108,279,341
/opt/ml/input/data/train/images/003272_female_Asian_19/mask5.jpg,101,115,292,351
/opt/ml/input/data/train/images/003272_female_Asian_19/incorrect_mask.jpg,90,150,277,380
/opt/ml/input/data/train/images/003272_female_Asian_19/mask3.jpg,90,116,313,408
/opt/ml/input/data/train/images/003272_female_Asian_19/mask2.jpg,92,96,289,370
/opt/ml/input/data/train/images/003274_female_Asian_20/mask1.jpg,106,138,289,362
/opt/ml/input/data/train/images/003274_female_Asian_20/mask4.jpg,95,114,281,343
/opt/ml/input/data/train/images/003274_female_Asian_20/normal.jpg,116,143,279,362
/opt/ml/input/data/train/images/003274_female_Asian_20/mask5.jpg,106,88,308,309
/opt/ml/input/data/train/images/003274_female_Asian_20/incorrect_mask.jpg,95,128,289,374
/opt/ml/input/data/train/images/003274_female_Asian_20/mask3.jpg,106,141,275,352
/opt/ml/input/data/train/images/003274_female_Asian_20/mask2.jpg,102,125,287,372
/opt/ml/input/data/train/images/003276_female_Asian_19/mask1.jpg,96,82,307,383
/opt/ml/input/data/train/images/003276_female_Asian_19/mask4.jpg,106,110,289,356
/opt/ml/input/data/train/images/003276_female_Asian_19/normal.jpg,91,109,287,356
/opt/ml/input/data/train/images/003276_female_Asian_19/mask5.jpg,95,120,282,368
/opt/ml/input/data/train/images/003276_female_Asian_19/incorrect_mask.jpg,94,86,300,373
/opt/ml/input/data/train/images/003276_female_Asian_19/mask3.jpg,95,103,300,369
/opt/ml/input/data/train/images/003276_female_Asian_19/mask2.jpg,94,96,298,371
/opt/ml/input/data/train/images/003277_female_Asian_19/mask1.jpg,98,106,285,348
/opt/ml/input/data/train/images/003277_female_Asian_19/mask4.jpg,94,123,273,347
/opt/ml/input/data/train/images/003277_female_Asian_19/normal.jpg,107,95,276,309
/opt/ml/input/data/train/images/003277_female_Asian_19/mask5.jpg,90,108,271,314
/opt/ml/input/data/train/images/003277_female_Asian_19/incorrect_mask.jpg,96,102,287,341
/opt/ml/input/data/train/images/003277_female_Asian_19/mask3.jpg,108,95,284,308
/opt/ml/input/data/train/images/003277_female_Asian_19/mask2.jpg,105,89,282,323
/opt/ml/input/data/train/images/003278_female_Asian_20/mask1.jpg,101,112,298,350
/opt/ml/input/data/train/images/003278_female_Asian_20/mask4.jpg,100,106,304,354
/opt/ml/input/data/train/images/003278_female_Asian_20/normal.jpg,99,125,295,374
/opt/ml/input/data/train/images/003278_female_Asian_20/mask5.jpg,97,100,289,321
/opt/ml/input/data/train/images/003278_female_Asian_20/incorrect_mask.jpg,100,118,288,368
/opt/ml/input/data/train/images/003278_female_Asian_20/mask3.jpg,95,111,303,365
/opt/ml/input/data/train/images/003278_female_Asian_20/mask2.jpg,96,92,307,379
/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg,128,118,254,295
/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg,116,128,251,310
/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg,151,109,263,270
/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg,127,80,274,270
/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg,130,128,257,304
/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg,124,121,248,289
/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg,149,125,261,288
/opt/ml/input/data/train/images/003280_female_Asian_20/mask1.jpg,106,104,278,352
/opt/ml/input/data/train/images/003280_female_Asian_20/mask4.jpg,111,137,282,368
/opt/ml/input/data/train/images/003280_female_Asian_20/normal.jpg,102,94,277,332
/opt/ml/input/data/train/images/003280_female_Asian_20/mask5.jpg,96,111,288,360
/opt/ml/input/data/train/images/003280_female_Asian_20/incorrect_mask.jpg,111,104,286,349
/opt/ml/input/data/train/images/003280_female_Asian_20/mask3.jpg,95,102,279,353
/opt/ml/input/data/train/images/003280_female_Asian_20/mask2.jpg,113,112,285,352
/opt/ml/input/data/train/images/003282_female_Asian_19/mask1.jpg,121,110,271,333
